10.4121	0.738702
10.428	0.711273
10.4438	0.688559
10.4597	0.670641
10.4755	0.653605
10.4914	0.642771
10.5072	0.631882
10.523	0.627947
10.5389	0.626214
10.5547	0.620806
10.5706	0.617517
10.5864	0.610731
10.6023	0.60849
10.6181	0.601382
10.634	0.589246
10.6498	0.581998
10.6657	0.581145
10.6815	0.577434
10.6974	0.585184
10.7132	0.647223
10.7291	0.826884
10.745	1.19828
10.7608	1.54243
10.7767	1.81095
10.7925	1.95549
10.8084	1.9786
10.8242	1.92402
10.8401	1.83529
10.8559	1.73265
10.8718	1.64668
10.8876	1.56948
10.9035	1.48922
10.9193	1.39177
10.9352	1.28338
10.9511	1.19352
10.9669	1.11733
10.9828	1.06458
10.9986	1.02299
11.0145	0.993662
11.0303	0.970086
11.0462	0.937009
11.0621	0.898826
11.0779	0.856445
11.0938	0.812652
11.1097	0.769146
11.1255	0.734554
11.1414	0.712959
11.1573	0.694147
11.1731	0.675562
11.189	0.663401
11.2049	0.648077
11.2207	0.641404
11.2366	0.633876
11.2524	0.626203
11.2683	0.623977
11.2842	0.620479
11.3	0.625253
11.3159	0.623196
11.3318	0.619207
11.3476	0.615439
11.3635	0.606713
11.3794	0.602209
11.3952	0.599788
11.4111	0.594076
11.427	0.616999
11.4428	0.690744
11.4587	0.864451
11.4746	1.16517
11.4904	1.50743
11.5063	1.77709
11.5222	1.92448
11.538	1.95335
11.5539	1.89419
11.5698	1.79599
11.5856	1.69908
11.6015	1.60458
11.6174	1.52778
11.6332	1.44834
11.6491	1.35459
11.6649	1.26123
11.6808	1.17943
11.6967	1.12099
11.7125	1.08563
11.7284	1.06222
11.7443	1.05289
11.7601	1.04653
11.776	1.03069
11.7919	1.00957
11.8077	0.968775
11.8236	0.929757
11.8395	0.879163
11.8553	0.837822
11.8712	0.801901
11.8871	0.769109
11.9029	0.741847
11.9188	0.72582
11.9347	0.709142
11.9505	0.69925
11.9664	0.688349
11.9823	0.684817
11.9981	0.678891
12.014	0.674387
12.0299	0.663713
12.0457	0.650098
12.0616	0.646421
12.0774	0.636235
12.0933	0.63455
12.1092	0.665072
12.125	0.766457
12.1409	0.977987
12.1568	1.28396
12.1726	1.58825
12.1885	1.81246
12.2044	1.91653
12.2202	1.907
12.2361	1.82971
12.252	1.72969
12.2678	1.63354
12.2837	1.54014
12.2995	1.45964
12.3154	1.36755
12.3313	1.27115
12.3471	1.18126
12.363	1.10746
12.3788	1.0625
12.3947	1.03647
12.4106	1.02363
12.4264	1.01276
12.4423	0.996086
12.4582	0.97327
12.474	0.943517
12.4899	0.904542
12.5057	0.858766
12.5216	0.811331
12.5375	0.776028
12.5533	0.738498
12.5692	0.718331
12.585	0.698163
12.6009	0.676785
12.6168	0.669114
12.6326	0.663134
12.6485	0.658888
12.6644	0.656713
12.6802	0.652674
12.6961	0.652403
12.7119	0.640407
12.7278	0.637079
12.7437	0.626715
12.7595	0.619849
